_id,Clave,Producto,_idCategoria,_idMarca,Precio1,Precio2,No_parte,Descripcion,Modelo,Anios,RefaccionNueva,RefaccionOferta,color,Estatus,Alto,Largo,Ancho,Peso,id_proveedor
5148,1778,Reten Transmision Tiida Derecho,2,1,44.99,0,38189-00Q0A,Reten Transmision Tiida Derecho Marca Kishio,35,49,0,0,#aa0009,1,6,6,2,0.1,0
5149,14476,Nudo Columna Direccion Estandar Tsuru I,3,1,180.53,0,48080-50A10E,Nudo Columna Direccion Estandar Tsuru I Marca Kishio,83,102,0,0,#aa0009,1,5,5,15,0.4,0
5150,14476,Nudo Columna Direccion Estandar Tsuru II,3,1,180.53,0,48080-50A10E,Nudo Columna Direccion Estandar Tsuru II Marca Kishio,83,103,0,0,#aa0009,1,5,5,15,0.4,0
5151,14476,Nudo Columna Direccion Estandar Tsuru III,3,1,180.53,0,48080-50A10E,Nudo Columna Direccion Estandar Tsuru III Marca Kishio,83,105,0,0,#aa0009,1,5,5,15,0.4,0
5152,14475,Bulbo Sensor Temperatura Tsuru III Azul,5,1,89.64,0,22630-44B20,Bulbo Sensor Temperatura Tsuru III Azul Marca Kishio,83,105,0,0,#aa0009,1,6,6,8,0.1,58
5153,13932,Filtro Aceite Spark 11-19,1,3,44.99,0,ACNC9900,Filtro Aceite Spark 11-19 Marca NPPN,20,75,0,0,#aa0009,1,7,7,8,0.2,0
5154,4152,Filtro Gasolina Pointer,1,2,48.99,0,AGNV0200,Filtro Gasolina Pointer Marca NPPN,61,62,0,0,#aa0009,1,,,,,0
5155,4150,Filtro Gasolina Pointer,1,2,126.99,0,0 986 MF2 889,Filtro Gasolina Pointer  Marca Bosch,61,62,0,0,#aa0009,1,10,10,14,0.2,0
5156,2174,Filtro Gas Pointer Original,1,2,149.99,0,377 133 511A,Filtro Gas Pointer Original de Agencia,61,62,0,0,#aa0009,1,8,8,18,0.15,0
5157,3011,Filtro Gaslina Saveiro Original,1,2,85,0,FGI QAA,Filtro Gaslina Saveiro Original,62,63,0,0,#aa0009,1,6,6,14,0.15,0
5158,3011,Filtro Gasolina Platina Original Nissan,1,1,85,0,FGI QAA,Filtro Gasolina Platina Original Nissan,33,44,0,0,#aa0009,1,6,6,14,0.15,0
5159,3011,Filtro Gasolina Gol,1,2,85,0,FGI QAA,Filtro Gasolina Gol Original,51,56,0,0,#aa0009,1,6,6,14,0.15,0
5160,4008,Filtro Aceite Mriva,1,3,35.72,0,ACNC0100,Filtro Aceite Mriva Marca Diforza,19,74,0,0,#aa0009,1,,,,,18
5161,10494,Filtro Gasolina Corsa,1,3,28,0,FI-HG12,Filtro Gasolina Corsa Marca High Filter,16,71,0,0,#aa0009,1,7,6,17,0.15,0
5162,4008,Filtro Aceite Corsa,1,3,35.72,0,ACNC0100,Filtro Aceite Corsa Marca Diforza,16,71,0,0,#aa0009,1,,,,,18
5163,10654,Filtro Gasolina Atos 05-01,1,6,48,0,AGNK0110,Filtro Gasolina Atos 05-01 Marca NPPN,70,37,0,0,#aa0009,1,16,8,8,0.3,0
5164,13932,Filtro Aceite Aveo 18-20,1,3,44.99,0,ACNC9900,Filtro Aceite Aveo 18-20 Marca NPPN,15,38,0,0,#aa0009,1,7,7,8,0.2,0
5165,4008,Filtro Aceite Aveo,1,3,35.72,0,ACNC0100,Filtro Aceite Aveo Marca NPPN,15,38,0,0,#aa0009,1,,,,,18
5166,10494,FIltro Gasolina Chevy,1,3,28,0,FI-HG12,FIltro Gasolina Chevy MArca High Filter,5,6,0,0,#aa0009,1,7,6,17,0.15,0
5167,9662,Filtrro Gasolina Chevy Con Grapa,1,3,38,0,25161333,Filtrro Gasolina Chevy Con Grapa Marca EGP,5,6,0,0,#aa0009,1,7,6,17,0.15,0
5168,4008,Filtro Aceite Chevy,1,3,35.72,0,ACNC0100,Filtro Aceite Chevy Marca Diforza,5,6,0,0,#aa0009,1,,,,,18
5169,9662,Filtro Gasolina Derby 99- con Grapas,1,2,38,0,25161333,Filtro Gasolina Derby 99- con Grapas Marca Diforza,50,55,0,0,#aa0009,1,7,6,17,0.15,0
5170,8875,Filtro Aire Gols A3,1,2,59.99,0,FI-HA7431,Filtro Aire Gols A3 Marca High Filter,68,65,0,0,#aa0009,1,23,27,6,0.3,0
5171,8875,Filtro Aire Jetta A3,1,2,59.99,0,FI-HA7431,Filtro Aire Jetta A3 Marca High Filter,54,16,0,0,#aa0009,1,23,24,6,0.3,0
5172,4152,Filtro Gasolina Lupo 05-07,1,2,48.99,0,AGNV0200,Filtro Gasolina Lupo 05-07 Marca Diforza,58,58,0,0,#aa0009,1,,,,,0
5173,10494,Filtro Gasolina Tornado,1,3,28,0,FI-HG12,Filtro Gasolina Tornado Marca HIgh Filter,21,76,0,0,#aa0009,1,7,6,17,0.15,0
5174,4163,Filtro Gasolina Golf A3,1,2,1029.99,0,0 986 MF2 030,Filtro Gasolina Golf A3 Marca Bosch,68,65,0,0,#aa0009,1,,,,,0
5175,4136,Filtro Gasolina Jetta A3,1,2,95,0,0 986 MF2 030,Filtro Gasolina Jetta A3 Marca Bosch,54,16,0,0,#aa0009,1,9,9,16,0.25,0
5176,4136,FIltro Gasolina Vocho Full Inyection,1,2,95,0,0 986 MF2 030,FIltro Gasolina Vocho Full Inyection Marca Bosch,64,68,0,0,#aa0009,1,9,9,16,0.25,0
5177,10709,Filtro Aire Polo Triangular,1,2,74.83,0,AF-VW9410,Filtro Aire Polo Triangular Marca High Filter,75,94,0,0,#aa0009,1,29,19,5,0.2,0
5178,10709,Filtro Aire Lupo Triangular,1,2,74.83,0,AF-VW9410,Filtro Aire Lupo Triangular Marca High Filter,58,58,0,0,#aa0009,1,29,19,5,0.2,0
5179,10709,Filtro Aire Gol Triangular,1,2,74.83,0,AF-VW9410,Filtro Aire Gol Triangular Marca High Filter,51,56,0,0,#aa0009,1,29,19,5,0.2,0
5180,9216,Filtro Aire Atos 99-04,1,6,66,0,AANK0100,Filtro Aire Atos 99-04 Marca Diforza,70,37,0,0,#aa0009,1,4,28,18,0.2,0
5181,10624,FIltro Aire Aveo 06-10,1,3,57,0,AANC1100-9900,FIltro Aire Aveo 06-10 Marca Diforza,15,38,0,0,#aa0009,1,5,19,23,0.35,0
5182,4076,Filtro Aire Beetle 98- 2.0L,1,2,111.99,0,0 986 MF4 602,Filtro Aire Beetle 98- 2.0L Marca Bosch,45,39,0,0,#aa0009,1,6,19,38,0.35,0
5183,8597,Filtro Aire Bora 2.5,1,2,64.83,0,FI-HA7KA12,Filtro Aire Bora 2.5 Marca High Filter,4,5,0,0,#aa0009,1,5,13,41,0.2,0
5184,12233,Filtro Cabina Bora 2.0L,1,2,133,0,ABNV0110,Filtro Cabina Bora 2.0L MArca Diforza,4,5,0,0,#aa0009,1,6,23,30,0.2,0
5185,4044,Filtro Aire Caribe,1,2,48,0,0 986 MF4 441,Filtro Aire Caribe Marca Bosch,47,22,0,0,#aa0009,1,6,10,21,0.15,0
5186,12889,FIltro Aire Chevy ACDelco,1,3,54.09,0,83428149,FIltro Aire Chevy ACDelco,5,6,0,0,#aa0009,1,4,17,22,0.15,0
5187,628,Filtro Aire Combi 1800,1,2,59.99,0,FI-HA2,Filtro Aire Combi 1800 Marca High Filter,48,53,0,0,#aa0009,1,13,13,29,0.4,0
5188,9231,Filtro Aire Tornado,1,3,49.99,0,FI-HA5626,Filtro Aire Tornado Marca High Filter,21,76,0,0,#aa0009,1,4,17,28,0.15,0
5189,13735,Filtro Aire Corsa,1,3,87,0,89037218,Filtro Aire Corsa Marca ACDelco,16,70,0,0,#aa0009,1,5,21,30,0.25,0
5190,14550,Filtro Aire Corsa,1,3,44.99,0,AF-GM9129,Filtro Aire Corsa Marca Motorfil,16,70,0,0,#aa0009,1,5,21,29,0.2,0
5191,4065,Filtro Aire Derby,1,2,110,0,0 986 MF4 116,Filtro Aire Derby Marca Bosch,50,55,0,0,#aa0009,1,,,,,0
5192,4070,FIltro Aire Golf A4,1,2,101.99,0,0 986 MF4 602,FIltro Aire Golf A4 Marca Bosch,69,66,0,0,#aa0009,1,6,19,38,0.35,0
5193,13736,FIltro Aire Golf A4 Original,1,2,148.02,0,1J0-129-620,FIltro Aire Golf A4 Original de Agencia,69,66,0,0,#aa0009,1,5,19,36,0.25,0
5194,12264,Filtro Cabina Grand I10,1,6,43.99,0,ABNK0800,Filtro Cabina Grand I10,71,86,0,0,#aa0009,1,4,22,24,0.1,0
5195,4091,Filtro Aire Ibiza Rectangular,1,5,164.99,0,0 986 MF4 612,Filtro Aire Ibiza Rectangular Marca Bosch,41,80,0,0,#aa0009,1,5,20,29,0.25,0
5196,4076,Filtro Aire Jetta A4,1,2,111.99,0,0 986 MF4 602,Filtro Aire Jetta A4 Marca Bosch,55,17,0,0,#aa0009,1,6,19,38,0.35,0
5197,13736,Filtro Aire Jetta A4 Original,1,2,148.02,0,1J0-129-620,Filtro Aire Jetta A4 Original de Agencia,55,17,0,0,#aa0009,1,5,19,36,0.25,0
5198,8597,Filtro Aire Jetta A5,1,2,64.83,0,FI-HA7KA12,Filtro Aire Jetta A5 Marca Hifh Filter,56,18,0,0,#aa0009,1,5,13,41,0.2,0
5199,12233,Filtro Cabina Jetta A5 Clasico 08-15,1,2,133,0,ABNV0110,Filtro Cabina Jetta A5 Clasico 08-15 Marca Diforza,56,18,0,0,#aa0009,1,6,23,30,0.2,0
5200,8597,Filtro Aire Jetta A6 2.5,1,2,64.83,0,FI-HA7KA12,Filtro Aire Jetta A6 2.5 Marca High Filter,57,19,0,0,#aa0009,1,5,13,41,0.2,0
5201,14283,Filtro Aire Jetta A6 Cilindrico 15-17 Original,1,2,184.99,0,1F0 129 620-G,Filtro Aire Jetta A6 Cilindrico 15-17 Original de Agencia,57,19,0,0,#aa0009,1,14,14,22,0.25,0
5202,4091,FIltro Aire Lupo Rectangular,1,2,164.99,0,0 986 MF4 612,FIltro Aire Lupo Rectangular Marca Bosch,58,58,0,0,#aa0009,1,20,5,9,0.25,0
5203,12114,Filtro Cabina March,1,1,77.99,0,ABNN0900,Filtro Cabina March Marca Diforza,27,34,0,0,#aa0009,1,3,23,24,0.1,0
5204,11249,Filtro Cabina Matiz G2 06-16,1,3,72.99,0,ABNG0100,Filtro Cabina Matiz G2 06-16 Marca Diforza,18,117,0,0,#aa0009,1,3,21,21,0.1,0
5205,4084,Filtro Aire Pointer,1,2,93.99,0,0 986 MF4 614,Filtro Aire Pointer Marca Bosch,61,62,0,0,#aa0009,1,7,20,32,0.3,0
5206,13886,Filtro Aire Pointer,1,2,92.99,0,377 129 620G,Filtro Aire Pointer Original,61,62,0,0,#aa0009,1,5,16,29,0.2,0
5207,4091,Filtro Aire Polo Rectangular,1,2,164.99,0,0 986 MF4 612,Filtro Aire Polo Rectangular Marca Bosch,75,94,0,0,#aa0009,1,5,20,29,0.25,0
5208,132,Calavera Sentra 04-06 Derecha,4,1,598,0,017-2316-08,Calavera Sentra 04-06 Derecha Marca Depo,34,46,0,0,#aa0009,1,15,2,43,25,78
5209,343,Calavera Sentra 04-06 Izquierda,4,1,598,0,017-2316-09,Calavera Sentra 04-06 Izquierda Mardca Depo,34,46,0,0,#aa0009,1,15,2,43,1.5,78
5210,284,Calavera Sentra 01-03 Izquierda,4,1,540,0,FCHN1312,Calavera Sentra 01-03 Izquierda Marca Cib,34,46,0,0,#aa0009,1,13,15,38,1.1,63
5211,392,Calavera Sentra Derecha,4,1,540,0,FCHN1311,Calavera Sentra 01-03 (B15) Derecha Marca CIB,34,46,0,0,#aa0009,1,0,0,0,0,63
5212,9068,Faro Sentra Derecha,4,1,874.99,0,FFNN1321,Faro Sentra 04-06 Derecho Fondo Cromado,34,46,0,0,#aa0009,0,0,0,0,0,0
5213,9069,Faro Sentra Izquierdo,4,1,874.99,0,FFNN1322,Faro Sentra 04-06 Izquierdo Fondo Cromado,34,46,0,0,#aa0009,0,0,0,0,0,0
5214,14300,Faro Sentra 01-0 Fondo Negro Derecho,4,1,1059.09,0,019-2316-22,Faro Sentra 01-0 Fondo Negro Derecho Marca depo,34,46,0,0,#aa0009,1,23,27,59,2.6,78
5215,14301,Faro Sentra 01-03 Fondo Ngro Izquierdo,4,1,1059.09,0,019-2316-23,Faro Sentra 01-03 Fondo Ngro Izquierdo Marca Depo,34,46,0,0,#aa0009,1,23,27,59,2.6,0
5216,13889,Filtro Aire Sentra 01-06 Largo Original,1,1,62.01,0,16546-Y0351G,Filtro Aire Sentra 01-06 Largo Original,34,46,0,0,#aa0009,1,4,17,28,0.15,0
5217,13969,Filtro Cabina Spark,1,3,75,0,ABNC0810,Filtro Cabina Spark Marca Diforza,20,75,0,0,#aa0009,1,5,21,25,0.15,0
5218,9231,Filtro Aire Corsa,1,3,49.99,0,FI-HA5626,Filtro Aire Corsa Marca High Filter,16,71,0,0,#aa0009,1,0,17,28,0.15,0
5219,13735,Fltro Aire Tornado,1,3,87,0,89037218,Fltro Aire Tornado Marca ACDelco,21,76,0,0,#aa0009,1,5,21,30,0.25,0
5220,14550,Filtro Aire Tornado,1,3,44.99,0,AF-GM9129,Filtro Aire Tornado Marca Motorfil,21,76,0,0,#aa0009,1,5,21,29,0.2,0
5221,13889,Filtro Aire Tsuru III Largo Original,1,1,62.01,0,16546-Y0351G,Filtro Aire Tsuru III Largo Original,83,105,0,0,#aa0009,1,4,18,28,0.15,0
5222,12114,Filtro Cabina Versa 11-18,1,1,77.99,0,ABNN0900,Filtro Cabina Versa 11-18 Marca Diforza,37,51,0,0,#aa0009,1,3,23,24,0.1,0
5223,8596,FIltro Cabina Aveo 12-18,1,3,64.99,0,ABNC9910,FIltro Cabina Aveo 12-18 Marca Diforza,15,38,0,0,#aa0009,1,4,22,24,0.15,0
5224,8564,Filtro Cabina Aveo 07-11,1,3,80,0,ABNC9900,Filtro Cabina Aveo 07-11 Marca Diforza,15,38,0,0,#aa0009,1,4,22,24,0.15,0
5225,4045,Filtro Aire Caribe Completo,1,2,73.99,0,BAC 198 620 A,Filtro Aire Caaribe Completo Cromado,47,22,0,0,#aa0009,1,0,0,0,0,0
5226,2711,Piston Caliper Pick up D22 06- Delantero,7,1,105,0,41121-05N00,Piston Caliper Pick up D22 06- Delantero Marca FP,31,93,0,0,#aa0009,1,,,,,0
5227,1937,Brazo Suspencion Auxiliar Pickup D22 Frontier,3,1,254.95,0,48530-2S485,Brazo Suspencion Auxiliar Pickup D22 Frontier Marca Safety,31,93,0,0,#aa0009,1,,,,,2
5228,2163,Goma Barra Estabilizadora Pick up D22,3,1,44.96,0,54613-2S600J,Goma Barra Estabilizadora Pick up D22 Marca Safety,31,93,0,0,#aa0009,1,5,5,3,0.1,0
5229,9683,Ajustador Freno Pick up D22 Derecho,7,1,72,0,v,Ajustador Freno Pick up D22 Derecho Marca Nikko,31,93,0,0,#aa0009,1,3,3,14,0.15,32
5230,9685,Ajustador Freno Pick up D22 Izquierdo,7,1,72,0,44201-08G11,Ajustador Freno Pick up D22 Izquierdo Marca Nikko,31,93,0,0,#aa0009,1,3,3,14,0.15,32
5231,3072,Manija Puerta Pick up D22 Delantera Derecha Exterior,4,1,44.99,0,80608-2S400,Manija Puerta Pick up D22 Delantera Derecha Exterior Marca Nikko,31,93,0,0,#aa0009,1,16,6,4,0.1,0
5232,2270,Barra Central Pick up D22,3,1,410.83,0,8560-VK91ASFT,Barra Central Pick up D22 Marca Safety,31,93,0,0,#aa0009,1,32,8,6,2.4,2
5233,12520,Radiador agua Pick up D22,2,1,1185.26,0,21410-VM50A,Radiador agua Pick up D22 Estandar 2. Gasolina Marca Best Cooling,31,93,0,0,#aa0009,1,10,37,61,4.2,0
5234,2265,Tensor Cadena Pick up D22 16 Valvulas Superior,2,1,280,0,13070-53F16,Tensor Cadena Pick up D22 16 Valvulas Superior Marca Top Engine,31,93,0,0,#aa0009,1,5,6,9,0.4,0
5235,9885,Cilindro Rueda Pick up D22 Trasero,7,1,104.88,0,44100-VK00A,Cilindro Rueda Pick up D22 Trasero Marca FP,31,93,0,0,#aa0009,1,7,6,11,0.55,38
5236,11400,Distribuidor Pick up D22,5,1,1628.26,0,22100-3S503,Distribuidor Pick up D22 Marca Voltmax,31,93,0,0,#aa0009,1,13,16,30,1.5,26
5237,4578,Bomba Gasolina Pick up D22 Completa,5,1,1589,0,17040-8B000,Bomba Gasolina Pick up D22 Completa Marca Voltmax,31,93,0,0,#aa0009,1,21,18,42,1.45,26
5238,2187,Kit Distribucion Pick up D22 16 Valvulas,2,1,1768.68,0,TK-NS104-N,Kit Distribucion Pick up D22 16 Valvulas Marca Top Engine,31,93,0,0,#aa0009,1,7,21,33,2.6,0
5239,7243,Amortiguador I10 Trasero,3,6,541.99,0,3009036,Amortiguador I10 Trasero Marca Grob con 4 Años de Garantia,71,86,0,0,#aa0009,1,6,6,37,1.5,3
5240,7639,Amortiguador I10 Delantero Derecho,3,6,866.99,0,3009034,Amortiguador I10 Delantero Derecho Marca Grob con 4 Años de Garantia,71,86,0,0,#aa0009,1,16,16,46,3.65,3
5241,6770,Amortiguador I10 Delantero Izquierdo,3,6,865.99,0,3009035,Amortiguador I10 Delantero Izquierdo Marca Grob con 4 Años de Garantia,71,86,0,0,#aa0009,1,16,16,46,3.65,3
5242,14393,Amortiguador Matiz G2 06- Trasero,3,3,520,0,2709039,Amortiguador Matiz G2 06- Trasero Marca Grob con 4 Años de Garantia,18,117,0,0,#aa0009,1,6,6,42,1.4,3
5243,244,Amortiguador Platina Delantero,3,1,738,0,MP 8298,Amortiguador Platina Delantero Marca Boge,33,44,0,0,#aa0009,1,22,22,51,4.4,22
5244,3484,Amortiguador Platina Trasero,3,1,352.99,0,SANN0350,Amortiguador Platina Trasero Marca Yokomitsu,33,44,0,0,#aa0009,1,6,6,51,1.6,10
5245,13916,Amortiguador Platina Trasero,3,1,589.99,0,G2480,Amortiguador Platina Trasero Marca Grob con 4 Años de Garantia,33,44,0,0,#aa0009,1,7,7,51,1.75,3
5246,7039,Filtro Cabina Sentra 01-06,1,1,77,0,ABNN1300,Filtro Cabina Sentra 01-06 Marca Diforza,34,46,0,0,#aa0009,1,4,20,23,0.15,0
5247,11572,Amortiguador Spark Delantero Derecho,3,3,531.99,0,SANC0801,Amortiguador Spark Delantero Derecho de Gas Marca Yokomitsu,20,75,0,0,#aa0009,1,16,16,47,3.7,10
5248,1157,Amortiguador Spark Delantero Izquierdo,3,3,183.99,0,SANC0802,Amortiguador Spark Delantero Izquierdo Gas Marca Yokomitsu,20,75,0,0,#aa0009,1,16,16,47,3.7,10
5249,3175,Filtro Aire Tiida Original,1,1,72,0,MEX,Filtro Aire Tiida Original de Agencia,35,49,0,0,#aa0009,1,,,,,0
5250,9647,Amortiguador Tsuru III Trasero Derecho,3,1,399,0,SANN006R,Amortiguador Tsuru III Trasero Derecho Marca Yokomitsu,83,105,0,0,#aa0009,1,16,16,46,3.8,10
5251,9646,Amortiguador Tsuru III Trasero Izquierdo,3,1,395,0,SANN006L,Amortiguador Tsuru III Trasero Izquierdo Marca Yokomitsu,83,105,0,0,#aa0009,1,16,16,46,3.8,10
5252,13856,Filtro Aire Vocho Rectangular Original,1,2,73.99,0,8R0 133 843 G,Filtro Aire Vocho Rectangular Original de Agenca,64,68,0,0,#aa0009,1,4,13,34,0.15,0
5253,265,Amortiguador Vocho Delantero,3,2,230,0,32141,Amoriguador Delantero Reforzado para Vocho Boge Automatic,64,68,0,0,#aa0009,1,0,0,0,0,81
5254,3073,Manija Puerta Pick up D22 Delantera Izquierda Exterior,4,1,44.99,0,80607-2S400,Manija Puerta Pick up D22 Delantera Izquierda Exterior Marca Nikko,31,93,0,0,#aa0009,1,16,6,4,0.1,0
5255,7728,Luz Cortesia Para Interior 1 Polo,5,10,15.01,0,113 947 561 H,Luz Cortesia Para Interior 1 Polo,76,95,0,0,#aa0009,1,4,5,2,0.1,0
5256,1583,Buje Consoleta Combi,2,2,11.99,0,13,Buje Consoleta Combi Generico,48,53,0,0,#aa0009,1,1,1,1,0.1,4
5257,1680,Buje Perno Central Combi,2,2,17,0,B076,Buje Perno Central Combi,48,53,0,0,#aa0009,1,3,3,3,0.1,0
5258,1686,Buje Suspencion Combi Grueso Nylon,3,2,41.53,0,N/A,Buje Suspencion Combi Grueso Nylon,48,53,0,0,#aa0009,1,6,6,3,0.1,0
5259,4725,Hueso Puerta Corrediza Combi,4,2,19.99,0,42 E,Hueso Puerta Corrediza Combi,48,53,0,0,#aa0009,1,1,1,2,0.1,0
5260,1665,Buje Palanca Velocidades Combi (Gatillo) una Muesca,2,2,13.72,0,16,Buje Palanca Velocidades Combi (Gatillo) una Muesca,48,53,0,0,#aa0009,1,3,4,3,0.1,4
5261,7659,Soporte Transmision Combi Barril,2,2,47,0,S/N,Soporte Transmision Combi Barril,48,53,0,0,#aa0009,1,5,5,5,0.15,0
5262,7839,Tapa Bomba Aceite Combi,2,2,93.99,0,ROM,Tapa Bomba Aceite Combi,48,53,0,0,#aa0009,1,9,9,1,0.25,0
5263,7120,Rodillo Coderrera Puerta Comni Superiro,4,2,19,0,R027,Rodillo Coderrera Puerta Comni Superiro,48,53,0,0,#aa0009,1,2,2,2,0.1,0
5264,4179,Flecha Piloto Combi 1800,2,2,324.99,0,091 311 105 C,Flecha Piloto Combi 1800,48,53,0,0,#aa0009,1,,,,,0
5265,8119,Tapon Transmision Combi Brida,2,2,8,0,S/N,Tapon Transmision Combi Brida,48,53,0,0,#aa0009,1,5,5,2,0.1,0
5266,811,Balero Puerta Corrediza Central con Balero,4,2,19,0,R023,Balero Puerta Corrediza Central con Balero Generico,48,53,0,0,#aa0009,1,3,3,1,0.2,4
5267,811,Abrazadera Soporte Transmision Cuerno,2,2,19,0,S/N,Abrazadera Soporte Transmision Cuerno,48,53,0,0,#aa0009,1,12,5,5,0.1,4
5268,3183,Disco Articulacion Combi,2,2,49.99,0,4076,Disco Articulacion Combi,48,53,0,0,#aa0009,1,,,,,4
5269,3211,Disco Rueda Combi,3,2,497.99,0,211 615 301 1,Disco Rueda Combi,48,53,0,0,#aa0009,1,,,,,97
5270,1165,Bisagra Pedal Acelerador Combi,2,2,17.35,0,211 721 613,Bisagra Pedal Acelerador Combi Generico,48,53,0,0,#aa0009,1,4,3,2,0.1,4
5271,512,Asidero Toldo Combi,8,2,15.99,0,S/N,Asidero Toldo Combi,48,53,0,0,#aa0009,1,8,3,5,0.5,4
5272,1667,Buje Palanca Velocidades Combi (YOYO),2,2,11.99,0,7,Buje Palanca Velocidades Combi (YOYO),48,53,0,0,#aa0009,1,3,3,2,0.1,4
5273,2204,Campana Transmision Combi 1800,2,2,497.99,0,091 301 211E,Campana Transmision Combi 1800,48,53,0,0,#aa0009,1,15,19,15,1.3,97
5274,1572,Buje Caja Direccion Combi,2,2,48,0,N/A,Buje Caja Direccion Combi Generico,48,53,0,0,#aa0009,1,5,3,4,0.1,4
5275,1,Abrazadera Barra Estabilizadora Combi,2,2,59.99,0,-,La Abrazadera Barra Estabilizadora te permite controlar el movimiento vertical de las ruedas reduciendo la inclinación del vehículo durante las curvas.,48,53,0,0,#aa0009,1,6,10,7,0.2,4
5276,2,Abrazadera Barra Estabilizadora Combi,3,2,99.07,0,211 498 101 A,Abrazadera Barra Estabilizadora Combi,48,53,0,0,#aa0009,1,6,10,7,0.2,4
5277,4182,Flecha Rueda Trasera Combi (Arbolito),3,2,539,0,211 501 231 4 TA,Flecha Rueda Trasera Combi (Arbolito),48,53,0,0,#aa0009,1,,,,,0
5278,837,Bayoneta Combi 1800,2,2,19.99,0,22,Bayoneta Combi 1800 Generic,48,53,0,0,#aa0009,1,28,1,1,0.5,4
5279,3162,Cilindro Maestro Combi 1600,7,2,238.99,0,211 611 021AA,Cilindro Maestro Combi 1600 Marca Regal Parts,48,53,0,0,#aa0009,1,23,10,8,1.25,98
5280,2888,Corredera Puerta Corrediza Combi Superior,4,2,87,0,N/A,Corredera Puerta Corrediza Combi Superior,48,53,0,0,#aa0009,1,,,,,4
5281,1084,Bendix Combi 1600,5,2,237.99,0,9 001 042 032,Bendix Combi 1600 Marca Bosch,48,53,0,0,#aa0009,1,7,6,10,0.35,41
5282,1168,Bisagra Puerta Corrediza Combi,4,2,434.98,0,N/A,Bisagra Puerta Corrediza Combi Generica,48,53,0,0,#aa0009,1,10,22,9,0.8,4
5283,5634,Manija Puerta Corrediza Interior Combi,4,2,67,0,N/A,Manija Puerta Corrediza Interior Combi,48,53,0,0,#aa0009,1,15,5,4,0.1,0
5284,7538,Soporte Escape Escuadra Combi 1800,2,2,83.99,0,BAC 251 343,Soporte Escape Escuadra Combi 1800,48,53,0,0,#aa0009,1,9,4,4,0.15,0
5285,5632,Manija Puerta Corrediza Combi Cromada,8,2,193,0,211 843 703 A,Manija Puerta Corrediza Combi Cromada,48,53,0,0,#aa0009,1,21,10,3,0.3,0
5286,5631,Manija Puerta Combi Delantera Negra,8,2,130.9,0,211 837 205 B,Manija Puerta Combi Delantera Negra,48,53,0,0,#aa0009,1,21,10,3,0.3,0
5287,9440,Cilindro Maestro Combi 1800,7,2,268.02,0,211 611 021,Cilindro Maestro Combi 1800 Marca Regal Parts,48,53,0,0,#aa0009,1,2,10,7,1.25,98
5288,12189,Buje Puerta Corrediza Combi,8,2,14.99,0,21-K,Buje Puerta Corrediza Combi,48,53,0,0,#aa0009,1,5,10,2,0.1,0
5289,2388,Chapa Tapa Motor Combi Negra,8,2,337.82,0,ODI,Chapa Tapa Motor Combi Negra,48,53,0,0,#aa0009,1,,,,,4
5290,5630,Manija Puerta Delantera Combi Cromada,8,2,159.5,0,211 837 205 N,Manija Puerta Delantera Combi Cromada,48,53,0,0,#aa0009,1,21,10,3,0.3,0
5291,3328,Elevador Combi Derecho,8,2,227,0,211 837 502,Elevador Combi Derecho Generico,48,53,0,0,#aa0009,1,55,51,4,0.6,4
5292,3329,Elevador Combi Izquierdo,8,2,227,0,211 837 501,Elevador Combi Izquierdo Generico,48,53,0,0,#aa0009,1,55,51,4,0.6,4
5293,1421,Bomba Gasolina Combi Con Flotador,5,2,884.99,0,1H0 919 051 AK,Bomba Gasolina Combi Con Flotador Marca Voltmax,48,53,0,0,#aa0009,1,38,18,17,1.5,26
5294,14695,Bomba Gasolina Pick up D21 (Repuesto),5,1,510,0,17042-01G00,Bomba Gasolina Pick up D21 (Repuesto) Marca Voltmax,30,40,0,0,#aa0009,1,13,9,26,0.9,26
5295,14694,Bomba Agua Pick up D21,2,1,266.62,0,21010-86G00,Bomba Agua Pick up D21 Marca Best Cooling,30,40,0,0,#aa0009,1,11,12,15,1,53
5296,6195,Palanca Limpiabrisas y Direccional Pick up D21,5,1,328,0,25560-X06G1,Palanca Limpiabrisas y Direccional Pick up D21 Marca Herta,30,40,0,0,#aa0009,1,12,10,41,0.5,0
5297,1421,Bomba Gasolina Golf A3 con Flotador,5,2,884.99,0,v,Bomba Gasolina Golf A3 con Flotador Marca Voltmax,68,65,0,0,#aa0009,1,38,18,17,1.5,26
5298,1421,Bomba Gasolina Jetta A3 con Flotador,5,2,884.99,0,1H0 919 051 AK,Bomba Gasolina Jetta A3 con Flotador Marca Voltmax,54,16,0,0,#aa0009,1,38,18,17,1.5,26
5299,8003,Balatas Merch Traseras,7,1,189.99,0,A903,Balatas Merch Traseras Marca FP,27,34,0,0,#aa0009,1,7,8,17,1,38
5300,8003,Balatas Versa Traseras,7,1,189.99,0,A903,Balatas Versa Traseras Marca FP,37,51,0,0,#aa0009,1,7,8,17,1,38
5301,9882,Bomba Aceite Versa 1.8 06-,2,1,792.62,0,15010-EM30B,Bomba Aceite Versa 1.8 06- Marca Nikko,37,51,0,0,#aa0009,1,18,15,18,1.5,32
